order_id,customer_id,order_date,ship_date,total_amount,order_status
14724,3749,2024-04-27,2024-05-01,468.06,Completed
14725,3749,2024-07-04,2024-07-08,1735.29,Completed
14726,3749,2024-07-29,2024-08-03,1262.34,Completed
14727,3749,2024-10-22,2024-10-26,199.78,Completed
14728,3750,2023-01-06,2023-01-10,3999.36,Completed
14729,3750,2023-02-09,2023-02-11,1018.22,Completed
14730,3751,2022-02-12,2022-02-16,2851.84,Completed
14731,3752,2024-08-14,2024-08-17,2344.93,Completed
14732,3752,2024-10-10,2024-10-13,1819.56,Completed
14733,3753,2024-09-14,2024-09-16,4320.22,Completed
14734,3754,2022-05-01,2022-05-06,3648.03,Completed
14735,3755,2023-10-11,2023-10-12,1249.88,Completed
14736,3756,2023-01-11,2023-01-15,35.07,Completed
14737,3756,2023-02-06,2023-02-11,2130.36,Completed
14738,3756,2023-04-07,2023-04-12,339.32,Completed
14739,3756,2023-05-04,2023-05-05,3206.1,Completed
14740,3756,2023-06-26,2023-07-01,4220.84,Completed
14741,3757,2023-06-17,2023-06-18,463.97,Completed
14742,3757,2023-07-23,2023-07-27,1157.37,Completed
14743,3757,2023-09-10,2023-09-15,2839.03,Completed
14744,3758,2023-04-17,2023-04-19,2040.64,Completed
14745,3758,2023-04-25,2023-04-29,1700.91,Completed
14746,3759,2022-04-14,2022-04-15,214.09,Completed
14747,3759,2022-04-21,2022-04-22,1769.67,Completed
14748,3759,2022-07-20,2022-07-22,1485.45,Completed
14749,3759,2022-09-24,2022-09-27,4221.47,Completed
14750,3760,2022-03-27,2022-03-31,258.43,Completed
14751,3760,2022-05-28,2022-06-01,737.34,Completed
14752,3760,2022-07-15,2022-07-17,1328.96,Completed
14753,3760,2022-08-25,2022-08-30,482.97,Completed
14754,3760,2022-11-20,2022-11-24,1332.58,Completed
14755,3760,2023-02-16,2023-02-19,307.72,Completed
14756,3760,2023-03-17,2023-03-20,4885.28,Completed
14757,3760,2023-04-16,2023-04-21,1049.1,Completed
14758,3760,2023-05-07,2023-05-12,331.36,Completed
14759,3760,2023-06-21,2023-06-22,2347.23,Completed
14760,3760,2023-07-26,2023-07-31,581.5,Completed
14761,3760,2023-10-06,2023-10-07,764.85,Completed
14762,3760,2023-10-28,2023-10-30,456.81,Completed
14763,3760,2024-01-22,2024-01-27,2069.0,Completed
14764,3760,2024-02-27,2024-03-01,415.53,Completed
14765,3760,2024-03-31,2024-04-01,254.13,Completed
14766,3760,2024-04-14,2024-04-15,1146.79,Completed
14767,3760,2024-05-16,2024-05-19,5532.05,Completed
14768,3760,2024-07-15,2024-07-17,2677.32,Completed
14769,3761,2024-11-04,2024-11-08,4150.51,Completed
14770,3762,2023-10-18,2023-10-19,901.61,Completed
14771,3762,2023-12-15,2023-12-20,2120.13,Completed
14772,3762,2024-03-04,2024-03-08,5418.58,Completed
14773,3762,2024-03-11,2024-03-14,684.75,Completed
14774,3762,2024-06-09,2024-06-13,1405.93,Completed
14775,3762,2024-08-28,2024-08-29,366.89,Completed
14776,3762,2024-09-09,2024-09-11,487.12,Completed
14777,3762,2024-11-14,2024-11-16,11034.48,Completed
14778,3763,2022-05-08,2022-05-10,970.13,Completed
14779,3764,2022-02-04,2022-02-08,837.68,Completed
14780,3764,2022-03-16,2022-03-18,1306.35,Completed
14781,3764,2022-03-23,2022-03-27,3280.31,Completed
14782,3765,2022-04-09,2022-04-14,509.38,Completed
14783,3766,2022-08-16,2022-08-19,7665.47,Completed
14784,3767,2024-07-03,2024-07-05,3867.04,Completed
14785,3767,2024-08-11,2024-08-16,4997.29,Completed
14786,3767,2024-11-01,2024-11-06,2195.1,Completed
14787,3767,2024-11-11,2024-11-16,1573.66,Completed
14788,3768,2022-06-08,2022-06-13,702.3,Completed
14789,3768,2022-08-21,2022-08-25,796.16,Completed
14790,3768,2022-08-29,2022-08-30,271.34,Completed
14791,3769,2023-11-01,2023-11-06,3101.07,Completed
14792,3769,2023-12-15,2023-12-17,1155.01,Completed
14793,3769,2024-02-23,2024-02-27,171.84,Completed
14794,3769,2024-05-15,2024-05-18,3283.2,Completed
14795,3769,2024-07-24,2024-07-29,738.42,Completed
14796,3769,2024-10-17,2024-10-22,308.64,Completed
14797,3770,2024-05-04,2024-05-09,4180.1,Completed
14798,3770,2024-06-24,2024-06-28,250.85,Completed
14799,3770,2024-08-15,2024-08-19,155.58,Completed
14800,3770,2024-10-25,2024-10-28,458.89,Completed
14801,3771,2024-05-24,2024-05-25,2150.86,Completed
14802,3772,2022-02-22,2022-02-23,37.2,Completed
14803,3772,2022-05-16,2022-05-19,1198.97,Completed
14804,3772,2022-08-13,2022-08-16,2470.24,Completed
14805,3773,2024-01-11,2024-01-13,508.74,Completed
14806,3774,2024-02-10,2024-02-11,2149.18,Completed
14807,3774,2024-03-04,2024-03-06,446.59,Completed
14808,3774,2024-05-25,2024-05-30,2111.74,Completed
14809,3774,2024-07-27,2024-07-30,177.69,Completed
14810,3774,2024-08-26,2024-08-30,1674.58,Completed
14811,3774,2024-10-03,2024-10-06,2784.0,Completed
14812,3774,2024-10-13,2024-10-17,1765.37,Completed
14813,3774,2024-10-28,2024-10-31,4124.06,Completed
14814,3775,2022-03-07,2022-03-11,467.02,Completed
14815,3776,2022-04-08,2022-04-09,203.25,Completed
14816,3776,2022-05-25,2022-05-30,739.6,Completed
14817,3776,2022-06-30,2022-07-01,751.72,Completed
14818,3776,2022-07-28,2022-07-29,2814.36,Completed
14819,3776,2022-10-25,2022-10-26,1534.05,Completed
14820,3776,2022-12-14,2022-12-15,2425.35,Completed
14821,3776,2023-02-03,2023-02-08,1688.81,Completed
14822,3776,2023-02-27,2023-02-28,1816.34,Completed
14823,3776,2023-03-25,2023-03-26,1069.7,Completed
14824,3777,2022-02-28,2022-03-04,3268.75,Completed
14825,3777,2022-04-06,2022-04-09,229.46,Completed
14826,3778,2023-03-15,2023-03-20,3961.11,Completed
14827,3779,2024-11-07,2024-11-12,1399.83,Completed
14828,3780,2024-02-19,2024-02-22,869.49,Completed
14829,3780,2024-04-26,2024-04-30,2206.94,Completed
14830,3781,2024-02-25,2024-02-29,3336.82,Completed
14831,3781,2024-05-01,2024-05-06,3077.54,Completed
14832,3781,2024-06-16,2024-06-17,4539.52,Completed
14833,3781,2024-07-08,2024-07-12,648.5,Completed
14834,3781,2024-09-21,2024-09-26,360.36,Completed
14835,3782,2023-04-07,2023-04-12,1988.38,Completed
14836,3782,2023-06-02,2023-06-03,1441.86,Completed
14837,3783,2022-04-20,2022-04-24,538.74,Completed
14838,3783,2022-06-23,2022-06-28,3756.58,Completed
14839,3783,2022-07-04,2022-07-09,600.88,Completed
14840,3783,2022-08-22,2022-08-27,1093.06,Completed
14841,3783,2022-10-12,2022-10-13,2242.96,Completed
14842,3783,2022-12-21,2022-12-24,691.7,Completed
14843,3784,2024-06-28,2024-07-03,562.65,Completed
14844,3784,2024-07-27,2024-08-01,698.73,Completed
14845,3784,2024-08-12,2024-08-13,4413.38,Completed
14846,3784,2024-10-17,2024-10-18,24.45,Completed
14847,3785,2023-02-07,2023-02-08,3145.54,Completed
14848,3785,2023-04-07,2023-04-11,1474.73,Completed
14849,3785,2023-07-01,2023-07-05,66.77,Completed
14850,3785,2023-09-23,2023-09-25,1048.5,Completed
14851,3785,2023-11-07,2023-11-11,7808.33,Completed
14852,3785,2024-01-16,2024-01-19,209.34,Completed
14853,3785,2024-02-10,2024-02-13,86.49,Completed
14854,3785,2024-03-02,2024-03-04,5068.52,Completed
14855,3785,2024-04-24,2024-04-27,655.44,Completed
14856,3785,2024-06-21,2024-06-24,719.13,Completed
14857,3785,2024-09-06,2024-09-11,2945.9,Completed
14858,3785,2024-10-17,2024-10-20,536.9,Completed
14859,3785,2024-11-11,2024-11-13,1575.86,Completed
14860,3786,2023-11-12,2023-11-14,7090.94,Completed
14861,3787,2023-04-23,2023-04-26,434.94,Completed
14862,3787,2023-05-11,2023-05-13,6220.35,Completed
14863,3787,2023-06-05,2023-06-09,1902.08,Completed
14864,3787,2023-08-14,2023-08-18,1100.26,Completed
14865,3787,2023-11-01,2023-11-05,3028.16,Completed
14866,3787,2024-01-19,2024-01-20,4096.46,Completed
14867,3788,2022-08-30,2022-09-03,138.03,Completed
14868,3788,2022-10-04,2022-10-05,472.0,Completed
14869,3788,2022-11-02,2022-11-05,660.37,Completed
14870,3788,2023-01-02,2023-01-03,215.5,Completed
14871,3788,2023-01-17,2023-01-20,2012.83,Completed
14872,3788,2023-02-15,2023-02-19,592.45,Completed
14873,3788,2023-04-18,2023-04-20,1101.46,Completed
14874,3788,2023-06-08,2023-06-11,412.07,Completed
14875,3789,2024-04-20,2024-04-25,1448.5,Completed
14876,3789,2024-06-07,2024-06-08,266.91,Completed
14877,3789,2024-06-25,2024-06-29,3381.1,Completed
14878,3789,2024-07-30,2024-08-04,1736.47,Completed
14879,3790,2023-12-29,2024-01-01,1017.95,Completed
14880,3791,2024-09-22,2024-09-26,231.79,Completed
14881,3791,2024-11-01,2024-11-04,3406.24,Completed
14882,3792,2024-05-14,2024-05-16,620.75,Completed
14883,3792,2024-07-31,2024-08-04,855.38,Completed
14884,3792,2024-10-18,2024-10-21,1629.8,Completed
14885,3792,2024-11-05,2024-11-09,98.6,Completed
14886,3793,2022-09-20,2022-09-22,1375.97,Completed
14887,3793,2022-11-07,2022-11-12,598.92,Completed
14888,3793,2022-12-11,2022-12-14,149.78,Completed
14889,3793,2023-01-30,2023-02-02,3361.16,Completed
14890,3793,2023-02-27,2023-03-01,1278.56,Completed
14891,3793,2023-04-13,2023-04-14,1397.66,Completed
14892,3793,2023-06-15,2023-06-16,724.92,Completed
14893,3794,2022-10-16,2022-10-20,659.12,Completed
14894,3795,2023-12-06,2023-12-08,1438.81,Completed
14895,3795,2024-02-07,2024-02-10,457.73,Completed
14896,3795,2024-05-05,2024-05-08,1434.76,Completed
14897,3795,2024-06-29,2024-07-04,2062.92,Completed
14898,3795,2024-09-02,2024-09-07,1186.96,Completed
14899,3795,2024-11-15,2024-11-20,796.16,Completed
14900,3796,2022-06-18,2022-06-20,88.76,Completed
14901,3796,2022-08-20,2022-08-23,287.26,Completed
14902,3796,2022-10-11,2022-10-15,727.38,Completed
14903,3796,2022-10-27,2022-10-28,707.99,Completed
14904,3797,2024-11-03,2024-11-04,600.24,Completed
14905,3798,2024-10-16,2024-10-18,3414.29,Completed
14906,3798,2024-11-17,2024-11-19,595.79,Completed
14907,3799,2024-07-19,2024-07-20,1278.56,Completed
14908,3799,2024-09-28,2024-09-30,3473.36,Completed
14909,3800,2022-09-08,2022-09-12,3451.23,Completed
14910,3800,2022-10-11,2022-10-16,2776.9,Completed
14911,3800,2022-12-11,2022-12-15,4337.29,Completed
14912,3800,2023-01-21,2023-01-22,1292.85,Completed
14913,3801,2024-08-21,2024-08-25,2142.46,Completed
14914,3801,2024-09-06,2024-09-11,3559.67,Completed
14915,3801,2024-10-27,2024-10-31,308.3,Completed
14916,3802,2022-03-15,2022-03-17,7527.27,Completed
14917,3802,2022-05-14,2022-05-19,1598.52,Completed
14918,3803,2022-12-11,2022-12-15,1494.54,Completed
14919,3803,2023-01-28,2023-02-02,1206.09,Completed
14920,3803,2023-02-09,2023-02-10,372.09,Completed
14921,3803,2023-04-10,2023-04-12,4414.42,Completed
14922,3803,2023-06-28,2023-07-03,34.24,Completed
14923,3803,2023-07-07,2023-07-12,71.05,Completed
14924,3803,2023-07-19,2023-07-21,1643.68,Completed
14925,3803,2023-10-17,2023-10-21,23.38,Completed
14926,3803,2023-11-07,2023-11-11,106.58,Completed
14927,3803,2023-12-26,2023-12-31,923.48,Completed
14928,3804,2024-11-26,2024-11-29,115.23,Completed
14929,3805,2024-01-03,2024-01-07,2090.82,Completed
14930,3805,2024-02-04,2024-02-05,1468.09,Completed
14931,3805,2024-03-25,2024-03-26,1797.23,Completed
14932,3805,2024-06-01,2024-06-04,2433.64,Completed
14933,3805,2024-08-06,2024-08-10,910.46,Completed
14934,3805,2024-08-17,2024-08-21,3059.99,Completed
14935,3805,2024-11-10,2024-11-15,943.83,Completed
14936,3806,2023-05-13,2023-05-16,1095.85,Completed
14937,3807,2023-11-22,2023-11-27,1306.81,Completed
14938,3808,2022-08-10,2022-08-14,2498.62,Completed
14939,3808,2022-10-09,2022-10-10,1410.65,Completed
14940,3808,2022-12-24,2022-12-29,451.85,Completed
14941,3808,2023-03-06,2023-03-09,2618.49,Completed
14942,3809,2023-12-31,2024-01-01,47.17,Completed
14943,3809,2024-03-09,2024-03-14,2189.59,Completed
14944,3809,2024-04-18,2024-04-23,4091.12,Completed
14945,3809,2024-06-24,2024-06-29,611.95,Completed
14946,3810,2024-07-16,2024-07-21,141.58,Completed
14947,3811,2024-09-09,2024-09-13,594.56,Completed
14948,3812,2023-01-15,2023-01-18,2361.84,Completed
14949,3812,2023-03-25,2023-03-26,2570.69,Completed
14950,3812,2023-06-18,2023-06-21,100.62,Completed
14951,3812,2023-07-05,2023-07-08,6427.33,Completed
14952,3812,2023-08-29,2023-08-30,272.38,Completed
14953,3812,2023-11-13,2023-11-16,1991.06,Completed
14954,3812,2024-01-05,2024-01-10,1396.25,Completed
14955,3812,2024-03-14,2024-03-16,1899.3,Completed
14956,3812,2024-04-20,2024-04-24,991.79,Completed
14957,3812,2024-07-09,2024-07-14,295.93,Completed
14958,3812,2024-08-20,2024-08-25,1294.03,Completed
14959,3812,2024-09-24,2024-09-26,1070.81,Completed
14960,3812,2024-10-24,2024-10-26,5672.66,Completed
14961,3813,2022-01-19,2022-01-24,1690.77,Completed
14962,3813,2022-02-27,2022-03-01,2564.75,Completed
14963,3813,2022-04-04,2022-04-05,261.49,Completed
14964,3813,2022-04-22,2022-04-25,411.91,Completed
14965,3813,2022-07-03,2022-07-07,3570.78,Completed
14966,3813,2022-09-11,2022-09-13,31.69,Completed
14967,3813,2022-11-29,2022-12-01,375.72,Completed
14968,3813,2022-12-10,2022-12-14,4105.98,Completed
14969,3813,2023-03-04,2023-03-06,707.7,Completed
14970,3813,2023-05-03,2023-05-08,3145.34,Completed
14971,3814,2024-07-24,2024-07-27,1789.18,Completed
14972,3814,2024-09-12,2024-09-14,1146.31,Completed
14973,3814,2024-09-30,2024-10-04,2977.42,Completed
14974,3814,2024-11-30,2024-12-05,1350.45,Completed
14975,3815,2024-06-18,2024-06-22,1226.78,Completed
14976,3815,2024-08-23,2024-08-24,439.59,Completed
14977,3815,2024-10-23,2024-10-25,937.87,Completed
14978,3815,2024-11-04,2024-11-08,2291.94,Completed
14979,3816,2023-07-27,2023-07-30,476.73,Completed
14980,3816,2023-08-29,2023-09-03,4799.25,Completed
14981,3816,2023-11-13,2023-11-14,1573.27,Completed
14982,3817,2023-09-06,2023-09-08,457.7,Completed
14983,3817,2023-10-22,2023-10-25,469.74,Completed
14984,3818,2022-04-14,2022-04-17,250.17,Completed
14985,3818,2022-05-04,2022-05-07,1031.96,Completed
14986,3819,2023-10-26,2023-10-31,52.18,Completed
14987,3819,2023-11-28,2023-12-02,2109.64,Completed
14988,3819,2023-12-29,2024-01-02,2665.67,Completed
14989,3819,2024-01-18,2024-01-21,2634.9,Completed
14990,3819,2024-03-20,2024-03-23,665.94,Completed
14991,3820,2023-01-07,2023-01-08,132.42,Completed
14992,3821,2023-03-11,2023-03-13,1299.42,Completed
14993,3821,2023-05-01,2023-05-04,4645.25,Completed
14994,3821,2023-05-24,2023-05-28,965.77,Completed
14995,3821,2023-06-19,2023-06-24,94.95,Completed
14996,3821,2023-07-09,2023-07-12,863.74,Completed
14997,3821,2023-09-02,2023-09-05,261.23,Completed
14998,3821,2023-10-16,2023-10-19,269.22,Completed
14999,3821,2023-10-26,2023-10-29,469.74,Completed
15000,3821,2023-11-03,2023-11-08,429.69,Completed
15001,3821,2023-11-15,2023-11-16,693.99,Completed
15002,3821,2024-02-10,2024-02-14,1156.06,Completed
15003,3821,2024-05-08,2024-05-09,2251.26,Completed
15004,3821,2024-06-12,2024-06-16,852.43,Completed
15005,3821,2024-06-29,2024-07-02,519.34,Completed
15006,3821,2024-07-16,2024-07-18,434.97,Completed
15007,3821,2024-08-12,2024-08-17,26.79,Completed
15008,3821,2024-11-05,2024-11-06,2798.35,Completed
15009,3822,2023-10-10,2023-10-13,1304.95,Completed
15010,3823,2023-08-10,2023-08-13,1744.97,Completed
15011,3823,2023-08-23,2023-08-28,1515.66,Completed
15012,3823,2023-09-25,2023-09-26,1442.5,Completed
15013,3823,2023-10-24,2023-10-28,706.02,Completed
15014,3824,2023-08-15,2023-08-19,2273.36,Completed
15015,3825,2024-06-21,2024-06-22,2705.93,Completed
15016,3825,2024-07-10,2024-07-11,73.66,Completed
15017,3826,2023-08-20,2023-08-22,2162.53,Completed
15018,3826,2023-11-08,2023-11-10,2329.62,Completed
15019,3826,2024-01-15,2024-01-17,593.41,Completed
15020,3826,2024-03-16,2024-03-17,1018.33,Completed
15021,3826,2024-04-26,2024-04-30,96.42,Completed
15022,3827,2022-08-11,2022-08-13,430.42,Completed
15023,3828,2023-07-29,2023-08-02,3229.43,Completed
15024,3828,2023-09-17,2023-09-20,696.94,Completed
15025,3829,2023-02-28,2023-03-02,2299.88,Completed
15026,3829,2023-03-13,2023-03-17,1458.32,Completed
15027,3830,2022-03-28,2022-03-30,272.47,Completed
15028,3830,2022-05-07,2022-05-11,4415.1,Completed
15029,3830,2022-06-02,2022-06-06,1191.16,Completed
15030,3830,2022-07-28,2022-07-31,491.52,Completed
15031,3831,2024-09-29,2024-10-01,3001.43,Completed
15032,3832,2023-02-24,2023-02-25,3680.83,Completed
15033,3832,2023-05-09,2023-05-10,1771.58,Completed
15034,3832,2023-06-16,2023-06-19,3498.34,Completed
15035,3832,2023-07-04,2023-07-09,363.57,Completed
15036,3833,2024-05-30,2024-06-01,1752.54,Completed
15037,3833,2024-07-05,2024-07-07,1039.45,Completed
15038,3833,2024-07-19,2024-07-21,43.86,Completed
15039,3833,2024-08-29,2024-09-03,845.75,Completed
15040,3833,2024-09-15,2024-09-17,627.25,Completed
15041,3833,2024-10-11,2024-10-12,1101.46,Completed
15042,3833,2024-11-21,2024-11-25,1339.17,Completed
15043,3834,2022-09-17,2022-09-22,5077.91,Completed
15044,3834,2022-12-13,2022-12-14,1617.87,Completed
15045,3835,2022-08-13,2022-08-17,610.06,Completed
15046,3835,2022-09-15,2022-09-17,1507.47,Completed
15047,3835,2022-11-11,2022-11-14,781.26,Completed
15048,3835,2022-12-22,2022-12-25,495.59,Completed
15049,3836,2024-06-04,2024-06-09,412.29,Completed
15050,3837,2022-06-27,2022-06-30,2776.78,Completed
15051,3837,2022-07-18,2022-07-22,2747.38,Completed
15052,3837,2022-10-10,2022-10-15,390.02,Completed
15053,3838,2022-09-03,2022-09-06,2895.73,Completed
15054,3838,2022-10-10,2022-10-15,1221.66,Completed
15055,3838,2022-12-07,2022-12-12,2376.89,Completed
15056,3838,2023-02-26,2023-03-03,3615.88,Completed
15057,3839,2023-04-03,2023-04-04,2449.26,Completed
15058,3839,2023-05-16,2023-05-20,164.65,Completed
15059,3839,2023-06-12,2023-06-14,1117.54,Completed
15060,3839,2023-07-15,2023-07-17,1257.11,Completed
15061,3840,2022-11-21,2022-11-25,1882.47,Completed
15062,3841,2024-07-19,2024-07-24,1656.69,Completed
15063,3841,2024-10-14,2024-10-17,599.13,Completed
15064,3841,2024-11-11,2024-11-16,173.83,Completed
15065,3842,2023-10-09,2023-10-11,579.48,Completed
15066,3842,2023-11-08,2023-11-09,261.54,Completed
15067,3842,2023-12-03,2023-12-05,1719.2,Completed
15068,3843,2022-07-29,2022-07-31,793.25,Completed
15069,3843,2022-09-05,2022-09-09,2454.52,Completed
15070,3843,2022-11-17,2022-11-19,1273.37,Completed
15071,3843,2023-01-09,2023-01-13,5269.05,Completed
15072,3843,2023-02-21,2023-02-25,427.19,Completed
15073,3843,2023-03-06,2023-03-10,1083.38,Completed
15074,3843,2023-05-24,2023-05-28,3697.94,Completed
15075,3843,2023-07-06,2023-07-08,773.89,Completed
15076,3843,2023-08-08,2023-08-13,3135.97,Completed
15077,3843,2023-09-13,2023-09-16,578.76,Completed
15078,3843,2023-10-25,2023-10-29,465.8,Completed
15079,3843,2023-11-25,2023-11-30,1210.18,Completed
15080,3843,2024-02-12,2024-02-15,392.74,Completed
15081,3843,2024-05-07,2024-05-12,4029.69,Completed
15082,3843,2024-06-03,2024-06-05,1704.95,Completed
15083,3844,2022-03-14,2022-03-17,484.68,Completed
15084,3845,2022-10-13,2022-10-17,2012.2,Completed
15085,3846,2023-02-12,2023-02-16,316.28,Completed
15086,3846,2023-04-07,2023-04-09,4865.76,Completed
15087,3846,2023-06-30,2023-07-02,715.64,Completed
15088,3846,2023-09-05,2023-09-06,605.74,Completed
15089,3846,2023-11-23,2023-11-25,3374.62,Completed
15090,3847,2022-11-10,2022-11-15,378.31,Completed
15091,3847,2023-01-04,2023-01-05,2218.32,Completed
15092,3848,2024-10-14,2024-10-18,1731.98,Completed
15093,3849,2023-02-14,2023-02-18,1514.22,Completed
15094,3850,2023-03-22,2023-03-23,519.34,Completed
15095,3850,2023-04-25,2023-04-30,2100.44,Completed
15096,3850,2023-06-26,2023-07-01,244.79,Completed
15097,3851,2022-05-23,2022-05-28,1563.56,Completed
15098,3851,2022-06-26,2022-06-30,1701.41,Completed
15099,3851,2022-08-30,2022-09-03,2239.97,Completed
15100,3851,2022-10-30,2022-11-01,5553.83,Completed
15101,3851,2022-12-15,2022-12-19,1898.56,Completed
15102,3852,2023-03-04,2023-03-06,1084.62,Completed
15103,3852,2023-04-22,2023-04-27,989.21,Completed
15104,3852,2023-05-15,2023-05-19,5029.36,Completed
15105,3852,2023-05-26,2023-05-28,614.23,Completed
15106,3852,2023-08-14,2023-08-16,4155.68,Completed
15107,3853,2024-05-08,2024-05-12,2341.78,Completed
15108,3853,2024-07-18,2024-07-22,411.03,Completed
15109,3854,2024-02-23,2024-02-26,3939.86,Completed
15110,3854,2024-03-19,2024-03-20,117.43,Completed
15111,3854,2024-04-06,2024-04-10,105.3,Completed
15112,3855,2023-12-19,2023-12-22,3187.6,Completed
15113,3855,2024-01-24,2024-01-25,2440.76,Completed
15114,3856,2023-01-07,2023-01-11,1812.76,Completed
15115,3857,2023-08-25,2023-08-30,443.97,Completed
15116,3858,2024-03-19,2024-03-22,195.13,Completed
15117,3858,2024-05-12,2024-05-14,3115.02,Completed
15118,3858,2024-07-04,2024-07-09,4548.71,Completed
15119,3858,2024-09-17,2024-09-22,1439.44,Completed
15120,3859,2024-09-18,2024-09-23,858.11,Completed
15121,3859,2024-11-14,2024-11-16,2118.38,Completed
15122,3860,2023-03-27,2023-03-31,152.73,Completed
15123,3860,2023-04-24,2023-04-29,858.81,Completed
15124,3860,2023-05-10,2023-05-12,545.39,Completed
15125,3860,2023-05-23,2023-05-26,41.33,Completed
15126,3860,2023-07-22,2023-07-27,1985.94,Completed
15127,3860,2023-08-08,2023-08-10,1664.97,Completed
